Applied at,Amount,Age,Gender,Industry,Marital status,External Rating,Education level,Location,applicant_id
12.14.2022 15:14:50,10500.0,25,Чоловік,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,87c3527833a4518c67131b1f09291e6a
12.14.2022 15:15:42,11100.0,39,Чоловік,E-commerce,Married,12.0,"Вища (бакалавр, спеціаліст, магістр)",Чернігів чи область,a66834afcce59987f4870717b6630937
12.14.2022 15:16:03,5700.0,27,Чоловік,Gambling,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,2477531717baafce99328820cc7c42f7
12.14.2022 15:17:18,4539.0,32,Чоловік,Telecom,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,ec7a19b3112365c7c359d5a41fbe353e
12.14.2022 15:17:20,5400.0,24,Чоловік,GameDev,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,017163ce5ab479e0b80dfacf309b4692
12.14.2022 15:18:33,6300.0,27,Чоловік,Medtech / Healthcare,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,183a6fc8b3395097855af2b5bc7c9040
12.14.2022 15:19:03,9900.0,31,Чоловік,Інша,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,124fa990a63357e11d953975a304ae3f
12.14.2022 15:19:36,4500.0,28,Жінка,E-commerce,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",,cb235d47bb7c0a04decf8e2fbc3172cc
12.14.2022 15:19:41,2400.0,29,Чоловік,Blockchain,Other,0.0,Середня спеціальна,Дніпро чи область,e5fd6b433f89846d88331d00c3d79009
12.14.2022 15:20:44,975.0,21,Чоловік,Big Data,Married,3.0,Ще студент вишу,Київ чи область,ccbc7cb4fb356b3feb53e4ded01c5b34
12.14.2022 15:20:48,5400.0,23,Чоловік,Medtech / Healthcare,Married,3.0,Середня,Львів чи область,8add9c8adb4a0fa26efc41958c301bfc
12.14.2022 15:21:48,3600.0,21,Чоловік,E-commerce,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,d6222733db359a2d4211a16f10f377a9
12.14.2022 15:21:53,25500.0,34,Чоловік,Big Data,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0e658fbd280ac3bd1d5a793c436b9ca2
12.14.2022 15:21:55,10500.0,34,Чоловік,ERP,Married,12.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,66c8c8dc9ed2bc5d3747e0386912c287
12.14.2022 15:22:25,6600.0,53,Чоловік,Fintech / Banking,Married,4.0,Дві вищі,,3f01ec3a7633a3f19d560c90091f2b2c
12.14.2022 15:23:11,2640.0,27,Жінка,Big Data,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",,0e07c2b0a4dfc14367d05234d056ac97
12.14.2022 15:23:34,7500.0,34,Чоловік,Інша,Married,7.0,Середня,Луцьк чи Волинська область,dcc2f883539995062d5605ae332efe19
12.14.2022 15:24:02,3300.0,33,Чоловік,E-commerce,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,a6060a099f5bcbb59835b6a5dc04d6c4
12.14.2022 15:24:43,7800.0,21,Чоловік,Logistics,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,99431ab1f356dde00ff17ff1e60a0122
12.14.2022 15:24:45,13395.0,25,Чоловік,AR/VR,Other,4.0,Дві вищі,Київ чи область,ea741744ad107f27cba416f040c51530
12.14.2022 15:25:07,6000.0,20,Чоловік,Інша,Married,2.0,Ще студент вишу,Львів чи область,9791ae936091811f00ab3965175aac45
12.14.2022 15:25:16,6600.0,20,Чоловік,Gambling,Single,2.0,Середня,Київ чи область,7a354f304114ae9e9057f289cf082249
12.14.2022 15:25:40,2700.0,30,Чоловік,Інша,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,05f2bdd03d13d7b994ad43d1abacde9d
12.14.2022 15:26:01,5013.0,22,Жінка,Adtech / Advertising,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4a1d55553690b2b6cc1033d47c47a406
12.14.2022 15:26:45,1140.0,30,Чоловік,Інша,Married,10.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,656035f06e644bbcf233097f8824db5e
12.14.2022 15:28:30,12000.0,38,Чоловік,Medtech / Healthcare,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,dde386ad0feaf1e9b27c0e1813a85e63
12.14.2022 15:29:10,5100.0,23,Жінка,Travel,Single,3.0,Дві вищі,Вінниця чи область,fea1364bb7bc680962a3725fadf70f36
12.14.2022 15:29:25,1800.0,21,Чоловік,Hardware,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Луцьк чи Волинська область,740f02c87f4e341f470ce8be323b59e5
12.14.2022 15:29:45,1800.0,20,Чоловік,Logistics,Other,0.0,Ще студент вишу,Київ чи область,f70b0f9443a148b7acd3a9b5c24fcc1a
12.14.2022 15:29:45,8400.0,26,Чоловік,Cloud Computing,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,8434126a590f27d3abcb21de4822da1d
12.14.2022 15:30:29,13500.0,33,Чоловік,E-commerce,Married,4.0,Дві вищі,Львів чи область,d668e01512ea1051488d6885065f0f62
12.14.2022 15:31:01,10500.0,27,Чоловік,E-commerce,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,0f0c05d2a448a756b983f197221c340f
12.14.2022 15:31:43,15000.0,30,Чоловік,E-commerce,Married,10.0,Дві вищі,Вінниця чи область,fc089085f03cf710d17d4b5c91ce2c4c
12.14.2022 15:32:39,2400.0,27,Чоловік,Інша,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,45a2bf2972e0130ea6b44342a141f478
12.14.2022 15:33:37,2400.0,23,Чоловік,E-commerce,Married,1.0,Ще студент вишу,Львів чи область,1470cc7ec1422a078e6c6e7a6a836a9a
12.14.2022 15:36:06,22050.0,35,Чоловік,Public services / Government,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,d1b915e699d7ccdcec760962f9d35d59
12.14.2022 15:36:07,19500.0,38,Чоловік,Інша,Other,10.0,"Вища (бакалавр, спеціаліст, магістр)",,3e0013439a0b1cdfa33372c5b9c3a9ee
12.14.2022 15:36:39,5400.0,34,Чоловік,High Load Systems,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4b586e3e18088d7c437a667f38b38e16
12.14.2022 15:36:47,2625.0,30,Чоловік,ERP,Single,,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,316a38c4cafcf2ff9d0b5ec637675b5a
12.14.2022 15:38:53,14400.0,28,Чоловік,Medtech / Healthcare,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Хмельницький чи область,667a916173f737e0ac511bd70eb12609
12.14.2022 15:39:54,7500.0,35,Жінка,GameDev,Married,10.0,Дві вищі,Київ чи область,13161ed05cdea766777492444bafd9aa
12.14.2022 15:41:04,16500.0,31,Чоловік,Media,Married,9.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,4f47a699bc1dcfa09f15a8d93affab9d
12.14.2022 15:41:47,1650.0,26,Чоловік,Mobile,Other,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,12d20832037534945a2127c7762f9648
12.14.2022 15:44:14,7500.0,27,Чоловік,E-commerce,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,c4bc635ccccd596f0e58cf79f03523c5
12.14.2022 15:46:13,9600.0,25,Чоловік,E-commerce,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,daae084a115c661c7b3e569432f26850
12.14.2022 15:46:46,9000.0,24,Чоловік,Embedded,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,af8e3a6d3b967ffae456934bc630f5e6
12.14.2022 15:48:17,13800.0,31,Жінка,Інша,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",,479d38c95f80763d2028e9b64fdb783d
12.14.2022 15:48:58,10500.0,28,Чоловік,Media,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,64b239cf88027a723e817ce75118264b
12.14.2022 15:52:50,750.0,22,Жінка,Інша,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,5461348ea93ce9ea593981c247a24612
12.14.2022 15:52:54,12000.0,33,Чоловік,Інша,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b14dc7a9477e9c716055a582e4e96251
12.14.2022 15:54:55,13800.0,41,Чоловік,Інша,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,dc8c1e55f890e1a1431eb2df164aaddd
12.14.2022 15:55:09,3300.0,26,Чоловік,Інша,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,5bd8f080e57bba05eecea3e9c809f0db
12.14.2022 15:55:33,3000.0,21,Жінка,Mobile,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,aed0b9b383618f13a29599bf11bf5800
12.14.2022 15:56:58,2850.0,21,Чоловік,Medtech / Healthcare,Married,1.0,Ще студент вишу,Ужгород чи Закарпатська область,0a69a9b3cc1243ef935e30bd223c57c6
12.14.2022 15:58:40,4500.0,27,Жінка,Big Data,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,6ee3e8ff906ab32b26c1bc37af5b4362
12.14.2022 15:58:50,12600.0,34,Чоловік,Інша,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,e9494df2544f4980e104fe4ae220d9e2
12.14.2022 15:59:16,15600.0,36,Чоловік,Telecom,Married,12.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,5138528b65034817b9d13a8085f45759
12.14.2022 16:03:08,5400.0,38,Чоловік,Gambling,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,6726c6e611b3d2e0ce5d13ff4a01bc86
12.14.2022 16:04:08,8100.0,22,Чоловік,Fintech / Banking,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,cdc86f6feb5e2e8999e16fa7dbcab361
12.14.2022 16:09:21,11700.0,29,Жінка,Security,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,d4c0eb5e4cb57ec2629e6c0225db163f
12.14.2022 16:10:05,5100.0,25,Чоловік,Cloud Computing,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,e4741a75ad6808521df6aecee7558666
12.14.2022 16:10:11,13500.0,26,Чоловік,Big Data,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,b7b8b05f453d2a16c66f91ef73c2c46c
12.14.2022 16:10:51,6000.0,31,Чоловік,Adtech / Advertising,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,2d9cca8602a6c0cdccb6118e2c719324
12.14.2022 16:11:10,6300.0,25,Чоловік,Machine Learning,Single,2.0,Дві вищі,Львів чи область,fd1b027db3c950aeb6967e84d87536dd
12.14.2022 16:11:24,11550.0,32,Чоловік,Hardware,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",,99e68c509ce7dce4bbcfb7570460698c
12.14.2022 16:11:26,6600.0,27,Жінка,Medtech / Healthcare,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,5b50e01e44c419b8b7d8123e8639645f
12.14.2022 16:12:07,7500.0,26,Жінка,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,61863440675d15301447ed595c3a5a92
12.14.2022 16:13:34,9000.0,30,Жінка,E-commerce,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,7144f8b6d3ce2620a3f81fe6f33ed77e
12.14.2022 16:14:57,10500.0,32,Чоловік,E-commerce,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",,7a29aaeeb5d3fc1154544e24d0dca08e
12.14.2022 16:15:55,1200.0,27,Жінка,GameDev,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,c698f5af5c333143d211b1fec381d732
12.14.2022 16:18:49,9900.0,32,Чоловік,Internet of Things,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,48d9e3b2149eb315bc241adcc1dfd5c1
12.14.2022 16:19:50,12900.0,24,Чоловік,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,d3468ebe95e3b023d3f2f0ff04c39a82
12.14.2022 16:20:17,30000.0,39,Чоловік,Cloud Computing,Single,15.0,Середня спеціальна,Львів чи область,08b56d51891d282526328e13e93c1c09
12.14.2022 16:21:37,17001.0,45,Чоловік,Big Data,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",,7de3f41780dd533cfcf4b7a194c2695e
12.14.2022 16:23:24,3600.0,24,Жінка,Інша,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,e5c07787bdefa73ee4c76a89356474f6
12.14.2022 16:23:39,5400.0,29,Чоловік,GameDev,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,3699a53fac28456d1da58858657754cc
12.14.2022 16:24:09,11400.0,25,Чоловік,Gambling,Single,3.0,Дві вищі,Київ чи область,654bea19afa3d7300a203abde24da58e
12.14.2022 16:24:34,13500.0,45,Чоловік,Embedded,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ae4d0e40e737b7edc3e178a91ca008d5
12.14.2022 16:24:44,3600.0,30,Жінка,Machine Learning,Other,10.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,2e87d5aebe0f647902b213f36083c508
12.14.2022 16:26:14,1500.0,20,Чоловік,Logistics,Other,3.0,Ще студент вишу,Дніпро чи область,d936f3fb9c19962fdefce4724253aafe
12.14.2022 16:26:54,18000.0,30,Чоловік,Blockchain,Single,10.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,75bcf0a345beec2b5a113adf7d1f05ed
12.14.2022 16:27:30,30000.0,25,Чоловік,Big Data,Other,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,7e1e9aa226d242d2fa24fbe39e0b730a
12.14.2022 16:27:57,5550.0,23,Жінка,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,8d90a1fb195a10b02a2b137c4a958bec
12.14.2022 16:28:40,1425.0,26,Чоловік,Edtech / Education,Other,1.0,Середня,Кропивницький чи область,5eab1864253f80943d070b233aa7ce9a
12.14.2022 16:28:41,13500.0,38,Чоловік,GameDev,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",,260ed23fd5c01a89a015cd8ff37a3e20
12.14.2022 16:28:55,17100.0,40,Чоловік,Big Data,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,7544d1f125940df7a9a4dbf49f3b579c
12.14.2022 16:30:41,13500.0,25,Чоловік,Big Data,Married,7.0,Дві вищі,Львів чи область,65cd751883ea973d8885b36698fbf4f6
12.14.2022 16:31:40,4500.0,22,Чоловік,Fintech / Banking,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,2a6b18f3b43f258a9d8c56ad7dd2729f
12.14.2022 16:33:37,4500.0,32,Жінка,Blockchain,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,aade5d9508e3d174e8a8d31b67100d04
12.14.2022 16:37:43,5400.0,26,Чоловік,Fintech / Banking,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Полтава чи область,b02e7542b285e7c94f9353d467f6a7e5
12.14.2022 16:37:59,6000.0,35,Жінка,Retail,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d97eb00beb4e65029626592da347b410
12.14.2022 16:38:05,21960.0,27,Чоловік,Blockchain,Other,5.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,bb1065d23b296f5399a049f5ef90f637
12.14.2022 16:39:01,4500.0,23,Чоловік,Fintech / Banking,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,9eb70902402d3c565ff50deb7507516b
12.14.2022 16:39:25,2400.0,25,Чоловік,Big Data,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Луцьк чи Волинська область,4fc3092c036be3cbce5ca3986304403c
12.14.2022 16:40:20,7500.0,26,Жінка,Medtech / Healthcare,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,525cff7124ec6f633b7f5a480839067b
12.14.2022 16:43:27,4050.0,30,Чоловік,GameDev,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,ea68a0365fe58d2bcadc5bb62290bbf3
12.14.2022 16:43:59,3600.0,22,Чоловік,High Load Systems,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,2a338f8b2b8211a7f5d7ef042bd01de7
12.14.2022 16:44:48,19200.0,37,Чоловік,Security,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,ddab1766641368ca16f7ec41b5b47b89
12.14.2022 16:45:07,3000.0,28,Жінка,Internet of Things,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,ea5153336b134a622577160609ff6320
12.14.2022 16:46:49,6900.0,28,Чоловік,Adtech / Advertising,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8087490e7e7270fff823df82db87e4d2
12.14.2022 16:51:02,12000.0,45,Жінка,Insurance,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",,dec4e3b996caf3097259c94f2df8916f
12.14.2022 16:52:09,4800.0,24,Чоловік,Dating,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,d470ab7b3b5394cb7570af5e2cbf464d
12.14.2022 16:53:17,7500.0,32,Жінка,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,7bac3131b3f15acd07d277517c5ba295
12.14.2022 16:54:41,10500.0,31,Чоловік,E-commerce,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Суми чи область,5110e0cd0f81739212b53b52a3e229e3
12.14.2022 16:55:13,1500.0,21,Жінка,Fintech / Banking,Married,3.0,Ще студент вишу,Київ чи область,149b79511d42a4a1978d10cf58cdad9e
12.14.2022 16:55:55,3000.0,27,Чоловік,E-commerce,Married,8.0,Середня спеціальна,Черкаси чи область,2e9fefe7dabffdbde0c94af87eafd56c
12.14.2022 16:59:21,7500.0,49,Чоловік,ERP,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,cd0e10715c10f17775b63199d19300a7
12.14.2022 16:59:43,21000.0,34,Чоловік,Blockchain,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",,c765eacbecc28f77ee69c83480620e35
12.14.2022 17:06:11,6000.0,24,Чоловік,Adtech / Advertising,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d6460a73658887ff3415866c0e34c89c
12.14.2022 17:10:34,1800.0,22,Чоловік,Internet of Things,Married,0.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,8a43848ce7ef384ab842570b2a7d57bd
12.14.2022 17:11:41,1950.0,29,Жінка,Інша,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,37a313088e28e6880b388be3f0c6c5d6
12.14.2022 17:12:45,4650.0,23,Чоловік,Hardware,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0e57632af18d7bc83b0e6fcf56fba209
12.14.2022 17:13:41,2100.0,25,Жінка,Adtech / Advertising,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,983d72869e3f052ff8db7e31c605b062
12.14.2022 17:18:06,14220.0,30,Чоловік,Edtech / Education,Married,9.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,3a8aab0882f585bb1e4bf6a166d98f4b
12.14.2022 17:18:13,1740.0,26,Чоловік,ERP,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,06621b36c9082b54d9361008ef8052fd
12.14.2022 17:19:07,5400.0,31,Чоловік,Medtech / Healthcare,Married,4.0,Середня,Івано-Франківськ чи область,55cc57a2b6c0d2a153f3c806e2ae1ef3
12.14.2022 17:19:30,2100.0,35,Чоловік,Fintech / Banking,Married,2.0,Середня спеціальна,Вінниця чи область,7698907a28e922e6fdfe94ee9b7e3a1c
12.14.2022 17:20:18,6000.0,21,Чоловік,Media,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,1e9f5d6bee1eaf8a7849b833a93cc554
12.14.2022 17:21:28,4500.0,36,Жінка,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,f9e6b72a794c08d9ff57ad0a61541356
12.14.2022 17:21:39,14100.0,31,Чоловік,Data Science,Married,6.0,Дві вищі,,c61f36bcc3b703967eeaa9af76abc498
12.14.2022 17:22:31,22200.0,31,Жінка,E-commerce,Married,9.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,f1b28a2e476d79ee9ca748fcf143dec1
12.14.2022 17:23:23,12600.0,26,Чоловік,Інша,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,18b3d56368b0e46fe26eb6ea3ff8a876
12.14.2022 17:25:16,9300.0,26,Чоловік,E-commerce,Single,4.0,Дві вищі,Київ чи область,99a127d8c8b555c5386178e1122b37f8
12.14.2022 17:28:42,5400.0,22,Чоловік,E-commerce,Other,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,c999aef03442e708db55c763c196b3c6
12.14.2022 17:28:43,3600.0,29,Жінка,GameDev,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Миколаїв чи область,eea535d96bf1cb938073477d2a2ffa43
12.14.2022 17:28:55,12000.0,42,Чоловік,Telecom,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,09556e99f867294ef7b05c9bc657c8b6
12.14.2022 17:29:02,15600.0,28,Чоловік,E-commerce,Married,11.0,Середня,Житомир чи область,b3ba0dcbe9c617e52f0517c6d835928f
12.14.2022 17:30:25,4200.0,21,Жінка,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",,b456a477a5ccc69ff0baa5d258d101ef
12.14.2022 17:32:45,12300.0,30,Чоловік,E-commerce,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d3d29e6e3402db00ca8d0ba793f37bdb
12.14.2022 17:36:56,15000.0,30,Жінка,Fintech / Banking,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b71798b562de66e769a80fcf8b0356da
12.14.2022 17:39:42,14100.0,31,Жінка,Insurance,Married,10.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,0805b247237fd5dd954a7244da47dd07
12.14.2022 17:40:20,21600.0,30,Чоловік,Fintech / Banking,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",,4671409c232860903362619216fed7cd
12.14.2022 17:47:34,1350.0,25,Жінка,Data Science,Married,0.0,Дві вищі,Хмельницький чи область,c432829a9fffe99550f4e1859398f04e
12.14.2022 17:49:00,8100.0,29,Жінка,Інша,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",,23b8b2b43b62d17f9ac2a505ebe2877c
12.14.2022 17:50:13,10440.0,24,Чоловік,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,561c5a5d7fdb07623a02d3a67fd031a8
12.14.2022 17:54:20,14406.0,28,Чоловік,Інша,Married,8.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,b52d5ed67d4a4985b7e1f898e2608545
12.14.2022 17:55:00,15900.0,30,Чоловік,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,055f5c65d4110c2f483567bc583585a4
12.14.2022 17:56:26,5865.0,22,Жінка,Big Data,Other,1.0,"Вища (бакалавр, спеціаліст, магістр)",,cdcb0fd147050c0433775513bc9cf47d
12.14.2022 18:05:22,12000.0,44,Чоловік,ERP,Married,13.0,Дві вищі,Львів чи область,e85aba77ceb99ae40d0283d8b7da715f
12.14.2022 18:08:09,9000.0,49,Чоловік,Fintech / Banking,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8ebbe386c806561ec9c329d39690dde4
12.14.2022 18:10:19,13500.0,34,Чоловік,Internet of Things,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",,8a08b0e9f7641d228bb31adf627d7848
12.14.2022 18:12:35,1110.0,24,Жінка,Adtech / Advertising,Single,3.0,Дві вищі,Ужгород чи Закарпатська область,36b1c4a8950d8e00d3ccc524ad73b56d
12.14.2022 18:13:23,10200.0,26,Чоловік,E-commerce,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Тернопіль чи область,be7e9c0993b58377995900963e717fdc
12.14.2022 18:16:16,10500.0,22,Чоловік,Blockchain,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Чернігів чи область,1d1a4934f142304f6b29d8dcda5daac4
12.14.2022 18:17:08,9450.0,21,Чоловік,Public services / Government,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,a1adc9723ec0bd5f64bf41401b66aa00
12.14.2022 18:17:59,750.0,29,Чоловік,Інша,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Кропивницький чи область,1db75e5efeb53851c6f84500d7e179a2
12.14.2022 18:20:14,4800.0,24,Жінка,Fintech / Banking,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Хмельницький чи область,60f24ea476a0744bbf2c8adababd93ab
12.14.2022 18:29:24,7200.0,32,Жінка,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,4b335d91b88206e2d5dd1b67caae6d0f
12.14.2022 18:30:17,1725.0,19,Чоловік,E-commerce,Married,3.0,Ще студент вишу,Київ чи область,4d899b5514d593d509992b2f61c8a5b4
12.14.2022 18:33:54,1500.0,32,Чоловік,Adtech / Advertising,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,3f59caeb18aca55a111e2f8f62678872
12.14.2022 18:37:25,6600.0,34,Чоловік,ERP,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,7a382a25f6afe1b0bf2b54b9390757a1
12.14.2022 18:39:15,12000.0,29,Жінка,Insurance,Married,5.0,Дві вищі,Суми чи область,0b6b30adbcce999abff88d58125de148
12.14.2022 18:40:35,11400.0,32,Чоловік,Logistics,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,bc65e345d911bb5cf8b3b07de12c6359
12.14.2022 18:41:38,1500.0,21,Жінка,Edtech / Education,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Полтава чи область,400f0c5875a36abf8aa95aa5eee35366
12.14.2022 18:41:56,5700.0,21,Жінка,E-commerce,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,dce7947d405b846fd165bb9d6af6f9ee
12.14.2022 18:42:29,2040.0,37,Чоловік,E-commerce,Other,3.0,Дві вищі,Миколаїв чи область,28b8d5c00d2224804b06effac9a20b2a
12.14.2022 18:44:04,9600.0,26,Жінка,Fintech / Banking,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",,9dec66bd590a3cbdd0884f33f399205b
12.14.2022 18:48:28,9600.0,25,Чоловік,Big Data,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,09b2413453d7bb7bee6191e4e0794a61
12.14.2022 18:49:02,6450.0,29,Чоловік,GameDev,Married,2.0,Дві вищі,Київ чи область,09b301098b70328820fafc91e758dd7e
